Seed_browse_node_id,seasonality,SeedASIN,Rec_ParentASIN,Seed_PTD,SeedGVBand,Rec_browse_root,brandaffinity,IsPublishable,Seed_itk,Rec_itk,colorscore,RecGVBand,Rec_browse_node_id,pricescore,Prob_score,Weighted_Score,RecASIN,reviewratingscore,freshness,Seed_browse_root,Rec_PTD
2154579051,1.0,B017XIP73Q,B01GNY61FO,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.9,F,2152159051,0.58,0.013,-4.345,B01GK82116,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B017QHXNW6,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.9,E,2154531051,0.92,0.015,-4.183,B008P4E1C6,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B01D1WEJ78,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.9,C,2154531051,0.98,0.021,-3.837,B01HDWZ1R4,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01A5T87GO,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.92,F,304654071,0.62,0.017,-4.046,B00BUZZT96,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP73Q,B01MG3ESCG,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.92,F,2154531051,0.84,0.014,-4.277,B013V6MCRS,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01AKWSC8E,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.51,F,2154531051,0.8,0.012,-4.406,B017OVGZV0,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP73Q,B013ZC69Q8,191,C,cn-apparel,0.0,False,flat-front-shorts,henley-shirts,1.0,F,2154531051,0.9,0.012,-4.407,B00UADZUAM,0.5,0.75,cn-apparel,181
2154579051,0.5,B017XIP73Q,B01GG5P408,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.9,E,2154531051,1.0,0.032,-3.422,B01BFJDKF6,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01E0I4U7Q,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.92,E,51869071,0.94,0.1,-2.2,B01D5UFQ4G,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01ET1F1J0,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.66,E,2154531051,1.0,0.061,-2.741,B01DMURKHU,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B01HKXOZDM,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.86,F,2154531051,0.9,0.012,-4.435,B01GQSZOXC,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01CPIKYRS,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.57,F,304654071,0.86,0.021,-3.855,B018YDS7WW,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01DQ9CENW,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.9,F,2154531051,0.89,0.072,-2.556,B01BIXKHZU,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01DD4D4XO,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,F,2154531051,0.72,0.03,-3.469,B01BIXGVB4,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B00KBZSMZO,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,E,2154596051,0.87,0.041,-3.149,B00KBZSMZO,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01LWYRW5E,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.94,E,2152159051,0.87,0.073,-2.535,B01BBDFSGA,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01DCUW700,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.66,F,2154531051,0.72,0.013,-4.356,B01BIDVGBO,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01EBGO73Y,191,C,cn-apparel,0.0,False,flat-front-shorts,button-down-shirts,0.66,F,2154533051,0.76,0.016,-4.125,B01CTVH07S,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01GKFATTU,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.5,F,2154531051,0.92,0.023,-3.748,B01F5XSK1W,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01GK7MS56,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,F,2154531051,0.66,0.022,-3.815,B01GJKSYEI,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01E2DVB4E,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,F,2154531051,0.63,0.024,-3.715,B01D8WTNGS,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B00TBYN4C2,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,E,2152155051,1.0,0.016,-4.131,B00JQWDB4U,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP73Q,B019RENHE0,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.66,F,2154531051,0.69,0.011,-4.529,B016MANHSI,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01DQ7RU56,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,E,2154531051,1.0,0.135,-1.853,B01BIDYP6C,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01962QIAI,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.51,D,2154531051,1.0,0.037,-3.252,B016OTBTXC,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01EWG2NUC,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.92,F,2154531051,0.85,0.062,-2.719,B01CY04J00,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B01GQ4DVFO,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,F,2154531051,0.98,0.029,-3.496,B01FJWIYME,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01GILBQMU,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.9,F,2154531051,0.58,0.013,-4.345,B01GGC4H9A,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B00Y8FFMS8,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,F,304654071,0.7,0.112,-2.075,B000EHTZHS,0.98,0.75,cn-apparel,181
2154579051,1.0,B017XIP73Q,B013Z55AVK,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,F,2154531051,0.8,0.023,-3.757,B00VFTU6N6,0.5,0.75,cn-apparel,181
2154579051,0.4,B017XIP73Q,B00QV2DXSM,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.92,D,2154531051,1.0,0.012,-4.403,B003WXW4O2,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01AYXX92I,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.92,E,2154531051,0.66,0.022,-3.815,B017O9JDH0,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01CR6CK70,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,F,2154531051,0.58,0.017,-4.072,B01ABEJ51E,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01B6UTYZE,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,F,2154531051,0.73,0.039,-3.207,B01B6UTYZE,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01DI6ZHYQ,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.94,D,2154531051,0.66,0.023,-3.747,B018TJJJU0,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01F0MKZ0W,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,F,2154531051,0.98,0.123,-1.969,B01E7Y55H2,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP73Q,B01GD7UPDK,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.92,F,2154531051,0.87,0.016,-4.104,B01FINQ6MO,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B01G8V2TI0,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,1.0,E,2154531051,0.8,0.011,-4.535,B01EO16HGQ,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01GIMXO6K,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.92,E,2154531051,1.0,0.135,-1.853,B01FAWAYHQ,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B00TC0MQBK,191,C,cn-apparel,0.0,False,flat-front-shorts,polo-shirts,0.92,F,2154532051,0.98,0.011,-4.519,B00KWWFLFA,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01AYY3RU6,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.92,F,2154531051,0.8,0.047,-3.007,B017O9M9J4,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01FYBW4NA,191,C,cn-apparel,0.0,False,flat-front-shorts,henley-shirts,0.94,D,2154531051,1.0,0.144,-1.785,B017RWMFRO,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01E1KC53Y,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,E,2154531051,0.6,0.015,-4.161,B01AK3UUSI,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01DCJFM5I,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,F,2154531051,0.97,0.116,-2.027,B01BIXJB6Q,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01EBGA02Q,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,D,2154531051,0.91,0.103,-2.168,B01CT5HLXM,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B00QU699CS,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,C,2154531051,1.0,0.016,-4.131,B00ENLD7FC,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01E2EP8C4,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,F,2154531051,0.62,0.021,-3.841,B01D8WUOFM,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01GW5E6FG,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,F,2154531051,0.87,0.089,-2.331,B01EMQLMS6,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01CR3Y96S,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,F,304654071,0.5,0.011,-4.534,B00383VNYI,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B01HHRB9H6,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.92,E,2154531051,0.96,0.02,-3.884,B01HHCCK6U,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B019RGJWT2,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,E,2154531051,0.7,0.184,-1.487,B0168CJQ5S,0.99,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01CRAPJ2O,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,E,2154531051,0.98,0.155,-1.696,B019X11DB6,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01D280ZEM,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,F,2154531051,0.8,0.047,-3.007,B00SLQYMTA,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B00KBZTO4W,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.92,E,2154531051,0.83,0.027,-3.584,B00KBZTO4W,0.5,0.75,cn-apparel,181
2154579051,0.5,B017XIP73Q,B01M2B2AF6,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.9,E,2152159051,1.0,0.032,-3.422,B00DUC9NKI,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP73Q,B01GQMHQH0,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.94,F,2154531051,0.92,0.023,-3.747,B01EAAE8T4,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01ITHIRSW,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.57,F,2154531051,0.92,0.029,-3.509,B01ITHIRSW,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B013ZQWZM6,191,C,cn-apparel,0.0,False,flat-front-shorts,polo-shirts,0.94,D,2154532051,0.66,0.012,-4.371,B00UXISOS4,0.95,0.75,cn-apparel,181
2154579051,1.0,B017XIP73Q,B0188RY8PO,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.66,F,2154531051,0.87,0.014,-4.241,B00MOV6ARK,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01COS0E8I,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,F,2154531051,0.85,0.075,-2.514,B01B6UUPUC,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01DR6UCSS,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,E,2154531051,0.87,0.083,-2.399,B01B862A34,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01EXLTEM6,191,C,cn-apparel,0.0,False,flat-front-shorts,button-down-shirts,0.92,D,2154533051,0.87,0.069,-2.604,B01BYHGE0W,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B01GQV2MSE,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,F,2154531051,0.91,0.019,-3.968,B01F9SF282,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B01JO7FNQU,191,C,cn-sporting-goods,0.0,False,flat-front-shorts,athletic-shirts,0.92,F,836313051,1.0,0.025,-3.653,B01JNXSSXU,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP73Q,B01MCWGLFX,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.9,F,2154531051,1.0,0.032,-3.422,B00BR00PUM,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP73Q,B01MG3FBBW,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,E,2152159051,0.97,0.029,-3.527,B004MQ56HU,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B00Z9GGK4K,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,1.0,F,2154531051,1.0,0.089,-2.33,B00Z9GGK4K,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01EBGKABC,191,C,cn-apparel,0.0,False,flat-front-shorts,button-down-shirts,0.94,F,2154533051,0.84,0.062,-2.708,B01CTVGQUK,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01GIL5MIO,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,F,2154531051,0.66,0.022,-3.815,B01GIFG51S,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B01HIW1FP6,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.9,E,2154531051,0.87,0.011,-4.472,B00KXX38FI,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B01IODLJPY,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,E,2154531051,0.91,0.015,-4.173,B01AVKVUG6,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01CQBARGC,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.94,E,2154531051,0.66,0.023,-3.747,B01ABWUPKQ,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01E1KPD6K,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.9,E,2154531051,0.62,0.016,-4.114,B01AK3V05K,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B013ZO4PNA,191,C,cn-sporting-goods,0.0,False,flat-front-shorts,athletic-shirts,0.9,C,331701071,0.96,0.052,-2.902,B0102776CA,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01EAG40MI,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.9,F,2154531051,0.76,0.035,-3.306,B01C42E5IY,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01EWG8WDO,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.5,F,2154531051,0.85,0.015,-4.152,B01CY04G80,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B019G5QQTI,191,C,cn-apparel,0.0,False,flat-front-shorts,polo-shirts,0.86,E,2154532051,0.65,0.017,-4.078,B019G5QQTI,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B013YA5QX8,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,F,304654071,0.87,0.034,-3.354,B004PA989A,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01F15FSCS,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,F,2154531051,0.62,0.017,-4.046,B01E5TODAY,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B01G8V2EBM,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.92,E,2154531051,0.99,0.024,-3.711,B01EN08EJG,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01FR3WSFE,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.92,E,2154531051,0.78,0.042,-3.123,B01F68DQ2O,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B00TC1OOKU,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.9,E,2154531051,1.0,0.011,-4.472,B00JQWE7WK,0.5,0.75,cn-apparel,181
2154579051,0.4,B017XIP73Q,B01ALCAIY4,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.86,E,2154531051,0.99,0.02,-3.916,B0182XYZD4,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01D21EFFY,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.92,E,2154531051,0.87,0.069,-2.604,B01AUJQ8WY,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01CO2HND8,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,F,2154531051,0.83,0.072,-2.561,B01BCOTSCS,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01DL2S8D4,191,C,cn-apparel,0.0,False,flat-front-shorts,henley-shirts,0.98,D,2154531051,0.67,0.028,-3.553,B01CESL3TM,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01FGZMDW6,191,C,cn-apparel,0.0,False,flat-front-shorts,henley-shirts,0.9,E,2154531051,0.92,0.084,-2.383,B01AJIESWS,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01GW94NV4,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.92,F,2154531051,0.59,0.014,-4.219,B01G2DFKKS,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B01GQOQBA6,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,F,2154531051,1.0,0.025,-3.653,B016Y61U16,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01AKAT2CQ,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.92,F,304653071,0.54,0.011,-4.508,B004GGUACM,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B016BJ14CG,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,E,2154531051,0.86,0.011,-4.461,B008P49C7K,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01COLPOVW,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.92,F,2154531051,0.8,0.047,-3.007,B01AT2CPYM,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01DQ70BHU,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,F,2154531051,0.72,0.03,-3.469,B01BIDXNQA,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01EY24I4S,191,C,cn-apparel,0.0,False,flat-front-shorts,button-down-shirts,0.92,E,2154533051,0.9,0.081,-2.43,B01BYHF27S,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01FQ4F3P6,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.51,F,2154531051,0.8,0.012,-4.406,B01EIPB35S,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01GILEFT6,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,F,2154531051,0.58,0.014,-4.277,B01GGC3MRS,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B01CNPQCXS,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,F,2154531051,0.99,0.024,-3.711,B017CHMVIC,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01AK99GKK,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.92,F,2154531051,1.0,0.135,-1.853,B01AK99GKK,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01DFSFHRY,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.9,F,2154531051,0.94,0.094,-2.268,B01ARHSFTS,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01BD7SYQK,191,C,cn-apparel,0.0,False,flat-front-shorts,button-down-shirts,0.98,F,2154533051,0.54,0.013,-4.303,B01BD7SYQK,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01DCXFKNS,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,F,2154531051,0.68,0.024,-3.7,B01BIE02NQ,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01D60IKGG,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.94,F,51869071,0.96,0.118,-2.016,B01D60IKGG,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01FMR6OZK,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.57,E,2154531051,1.0,0.045,-3.048,B01EBIHSHE,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01I72WLY0,191,C,cn-apparel,0.0,False,flat-front-shorts,button-down-shirts,0.94,E,2154533051,1.0,0.144,-1.785,B01FL2UITY,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01GXS5LH4,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.92,E,2154531051,0.67,0.023,-3.758,B01G2DIFXW,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP73Q,B01M73JNMT,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.9,F,2152159051,0.95,0.024,-3.71,B0082NCSZW,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B01990XD1O,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.94,E,2154531051,0.96,0.022,-3.816,B0169AV7YM,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01D29VFFE,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.92,F,2154531051,0.62,0.017,-4.046,B011M8JGT4,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01CQAOM46,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,F,2154531051,0.66,0.028,-3.542,B01A9BEQRM,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01CPRGFRC,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,E,2154531051,1.0,0.171,-1.58,B01B41JVZI,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01D29XDA4,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,E,2154531051,0.62,0.022,-3.773,B00UKDXZWM,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP73Q,B01969Y7JU,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.66,D,2154531051,1.0,0.014,-4.241,B01EKB5UAE,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B01G8MJ4LO,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.92,F,2154531051,0.97,0.021,-3.827,B01EO0QV5O,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B00KQFKPAE,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.92,F,2154531051,0.73,0.015,-4.161,B00KQFKPAE,0.5,0.75,cn-apparel,181
2154579051,0.4,B017XIP73Q,B01ALCAIY4,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,E,2152159051,1.0,0.033,-3.381,B0182XZ1GO,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01D20YDD4,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,F,2154531051,0.66,0.028,-3.542,B00U6Z0K6I,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B01EAH3ECE,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.92,F,2154531051,0.72,0.03,-3.469,B01BLYPG16,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP73Q,B01M9FHP5B,191,C,cn-apparel,0.0,False,flat-front-shorts,button-down-shirts,0.9,E,2154533051,0.88,0.016,-4.114,B01A6N6FIQ,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP73Q,B01I2HK8YK,191,C,cn-apparel,0.0,False,flat-front-shorts,button-down-shirts,0.92,F,2154533051,0.92,0.016,-4.115,B01FRISCOA,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP73Q,B01GQMDPDO,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.92,E,2154531051,1.0,0.034,-3.353,B013K2N31W,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP73Q,B00JUMICF4,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.98,F,2154531051,0.65,0.012,-4.418,B00JUMICF4,0.5,0.75,cn-apparel,181
